id,beginn,lon,lat,dauer_h,sri_max
T5_Eta_020311,2014-08-03T14:50:00,14.1929,52.3790,4,7
T5_Eta_020312,2014-08-03T18:50:00,7.3470,49.5032,1,5
T5_Eta_020313,2014-08-03T18:50:00,7.5139,49.5505,1,3
T5_Eta_020314,2014-08-03T18:50:00,6.2256,50.2379,1,4
T5_Eta_020315,2014-08-03T18:50:00,6.5237,51.3212,1,6
T5_Eta_020316,2014-08-03T18:50:00,13.1893,53.9745,1,6
T5_Eta_020317,2014-08-03T18:50:00,13.0845,54.1264,1,3
T5_Eta_020318,2014-08-03T17:50:00,12.9903,47.6764,2,5
T5_Eta_020319,2014-08-03T17:50:00,13.6750,53.1208,2,7
T5_Eta_020320,2014-08-03T16:50:00,14.2630,52.4885,3,4
T5_Eta_020321,2014-08-03T15:50:00,13.9510,52.6234,4,4
T5_Eta_020322,2014-08-03T13:50:00,14.6940,50.9400,6,7
T5_Eta_020323,2014-08-03T19:50:00,12.0253,47.8140,1,7
T5_Eta_020324,2014-08-03T19:50:00,7.4637,50.0938,1,5
T5_Eta_020325,2014-08-03T19:50:00,7.4452,50.1700,1,6
T5_Eta_020326,2014-08-03T19:50:00,7.1348,50.9046,1,3
T5_Eta_020327,2014-08-03T19:50:00,10.3010,52.7576,1,7
T5_Eta_020328,2014-08-03T18:50:00,13.7240,54.2440,2,3
T5_Eta_020329,2014-08-03T17:50:00,7.3784,49.6146,3,6
T5_Eta_020330,2014-08-03T17:50:00,13.4995,53.8154,3,3
T5_Eta_020331,2014-08-03T16:50:00,14.1004,53.0425,4,8
T5_Eta_020332,2014-08-03T16:50:00,14.1036,53.1903,4,3
T5_Eta_020333,2014-08-03T16:50:00,14.2523,53.2186,4,5
T5_Eta_020334,2014-08-03T14:50:00,14.1733,53.4049,6,7
T5_Eta_020335,2014-08-03T20:50:00,7.1216,51.5828,1,3
T5_Eta_020336,2014-08-03T20:50:00,10.5296,52.7393,1,6
T5_Eta_020337,2014-08-03T19:50:00,6.9777,51.4835,2,3
T5_Eta_020338,2014-08-03T17:50:00,11.4749,53.4495,4,8
T5_Eta_020339,2014-08-03T17:50:00,10.9333,53.3954,4,4
T5_Eta_020340,2014-08-02T21:50:00,13.4620,53.4506,24,5
T5_Eta_020341,2014-08-03T21:50:00,13.5887,48.7492,1,6
T5_Eta_020342,2014-08-03T21:50:00,7.3615,51.7105,1,3
T5_Eta_020343,2014-08-03T21:50:00,9.4084,52.2462,1,7
T5_Eta_020344,2014-08-03T19:50:00,11.2706,53.0616,3,6
T5_Eta_020345,2014-08-03T18:50:00,12.1761,47.8271,4,3
T5_Eta_020346,2014-08-03T22:50:00,7.7519,51.9104,1,3
T5_Eta_020347,2014-08-03T22:50:00,13.6733,53.7828,1,2
T5_Eta_020348,2014-08-03T20:50:00,10.7294,52.7206,3,7
T5_Eta_020349,2014-08-03T17:50:00,13.6024,53.6721,6,6
T5_Eta_020350,2014-08-03T23:50:00,8.2856,51.8529,1,3
T5_Eta_020351,2014-08-03T15:50:00,11.4344,53.1807,9,6
T5_Eta_020352,2014-08-04T00:50:00,8.4372,52.2091,1,3
T5_Eta_020353,2014-08-03T23:50:00,13.2285,48.7379,2,7
T5_Eta_020354,2014-08-03T21:50:00,13.0538,48.3221,4,3
T5_Eta_020355,2014-08-03T16:50:00,13.2595,54.0858,9,5
T5_Eta_020356,2014-08-04T01:50:00,8.7269,52.3776,1,2
T5_Eta_020357,2014-08-04T00:50:00,8.5463,52.2972,2,3
T5_Eta_020358,2014-08-03T20:50:00,13.3297,48.2865,6,4
T5_Eta_020359,2014-08-03T17:50:00,13.8026,54.0136,9,7
T5_Eta_020360,2014-08-03T21:50:00,13.1534,48.4535,6,6
T5_Eta_020361,2014-08-03T21:50:00,13.4248,48.7812,6,5
T5_Eta_020362,2014-08-04T00:50:00,10.9410,51.5714,4,4
T5_Eta_020363,2014-08-03T22:50:00,13.4814,48.8382,6,3
T5_Eta_020364,2014-08-04T06:50:00,12.4277,51.4582,1,5
T5_Eta_020365,2014-08-04T05:50:00,12.6400,50.9715,2,6
T5_Eta_020366,2014-08-04T07:50:00,12.9540,51.3138,1,2
T5_Eta_020367,2014-08-04T05:50:00,12.8099,51.4043,3,4
T5_Eta_020368,2014-08-04T09:50:00,14.0198,51.1270,1,7
T5_Eta_020369,2014-08-04T07:50:00,13.5412,51.6889,3,6
T5_Eta_020370,2014-08-04T10:50:00,7.1375,50.1863,1,7
T5_Eta_020371,2014-08-04T10:50:00,11.3202,50.6065,1,7
T5_Eta_020372,2014-08-04T10:50:00,10.7309,52.1158,1,6
T5_Eta_020373,2014-08-04T10:50:00,10.6623,52.2025,1,9
T5_Eta_020374,2014-08-04T07:50:00,13.6653,51.8135,4,7
T5_Eta_020375,2014-08-04T11:50:00,12.3565,48.7322,1,7
T5_Eta_020376,2014-08-04T11:50:00,6.8481,49.2151,1,7
T5_Eta_020377,2014-08-04T11:50:00,7.5376,50.1812,1,6
T5_Eta_020378,2014-08-04T11:50:00,11.1966,52.1800,1,4
T5_Eta_020379,2014-08-04T11:50:00,11.0716,52.2333,1,5
T5_Eta_020380,2014-08-04T10:50:00,10.8827,51.4516,2,8
T5_Eta_020381,2014-08-04T10:50:00,10.6997,51.9608,2,3
T5_Eta_020382,2014-08-04T12:50:00,12.1407,50.1297,1,3
T5_Eta_020383,2014-08-04T12:50:00,6.7000,50.3079,1,4
T5_Eta_020384,2014-08-04T12:50:00,10.9745,51.2790,1,7
T5_Eta_020385,2014-08-04T12:50:00,11.4907,51.8137,1,6
T5_Eta_020386,2014-08-04T12:50:00,11.4639,52.1762,1,3
T5_Eta_020387,2014-08-04T11:50:00,14.5527,51.7654,2,3
T5_Eta_020388,2014-08-04T10:50:00,10.6574,51.9439,3,3
T5_Eta_020389,2014-08-04T01:50:00,11.3558,51.9277,12,5
T5_Eta_020390,2014-08-04T13:50:00,7.4142,49.8538,1,9
T5_Eta_020391,2014-08-04T13:50:00,11.2915,50.1801,1,10
T5_Eta_020392,2014-08-04T13:50:00,11.8382,51.7988,1,7
T5_Eta_020393,2014-08-04T11:50:00,7.1666,49.1242,3,7
T5_Eta_020394,2014-08-04T11:50:00,12.0260,49.9790,3,9
T5_Eta_020395,2014-08-04T14:50:00,10.7491,49.0399,1,10
T5_Eta_020396,2014-08-04T14:50:00,12.0121,49.7241,1,9
T5_Eta_020397,2014-08-04T14:50:00,8.6871,50.0605,1,6
T5_Eta_020398,2014-08-04T14:50:00,11.7548,50.4026,1,5
T5_Eta_020399,2014-08-04T14:50:00,12.2519,51.5142,1,4
T5_Eta_020400,2014-08-04T14:50:00,9.9311,51.6965,1,6
T5_Eta_020401,2014-08-04T14:50:00,9.7611,52.2132,1,6
T5_Eta_020402,2014-08-04T14:50:00,9.0921,53.0310,1,6
T5_Eta_020403,2014-08-04T13:50:00,12.1149,51.3026,2,6
T5_Eta_020404,2014-08-04T13:50:00,12.0286,51.4764,2,6
T5_Eta_020405,2014-08-04T13:50:00,11.9344,52.0296,2,3
T5_Eta_020406,2014-08-04T13:50:00,12.1184,52.0601,2,4
T5_Eta_020407,2014-08-04T15:50:00,8.7629,49.7808,1,8
T5_Eta_020408,2014-08-04T15:50:00,8.9428,49.9362,1,5
T5_Eta_020409,2014-08-04T15:50:00,9.2074,49.9305,1,7
T5_Eta_020410,2014-08-04T15:50:00,10.1337,50.2149,1,3
T5_Eta_020411,2014-08-04T15:50:00,10.2045,50.9667,1,6
T5_Eta_020412,2014-08-04T15:50:00,10.2323,51.0523,1,6
T5_Eta_020413,2014-08-04T15:50:00,9.3770,51.6342,1,7
T5_Eta_020414,2014-08-04T15:50:00,9.7605,52.3082,1,8
T5_Eta_020415,2014-08-04T14:50:00,6.2608,50.5472,2,5
T5_Eta_020416,2014-08-04T14:50:00,9.8913,51.1040,2,6
T5_Eta_020417,2014-08-04T16:50:00,10.8068,49.9303,1,10
T5_Eta_020418,2014-08-04T16:50:00,10.2260,50.0614,1,5
T5_Eta_020419,2014-08-04T16:50:00,10.1865,50.1211,1,7
T5_Eta_020420,2014-08-04T16:50:00,10.3221,50.4277,1,9
T5_Eta_020421,2014-08-04T16:50:00,8.6885,50.7691,1,5
T5_Eta_020422,2014-08-04T16:50:00,10.4074,50.8718,1,4
T5_Eta_020423,2014-08-04T16:50:00,8.6024,50.8963,1,8
T5_Eta_020424,2014-08-04T16:50:00,10.5449,50.9910,1,5
T5_Eta_020425,2014-08-04T16:50:00,10.3956,51.0346,1,5
T5_Eta_020426,2014-08-04T16:50:00,9.9868,51.3700,1,10
T5_Eta_020427,2014-08-04T15:50:00,9.7709,50.7185,2,6
T5_Eta_020428,2014-08-04T15:50:00,12.4504,50.9854,2,3
T5_Eta_020429,2014-08-04T15:50:00,9.7622,52.0493,2,4
T5_Eta_020430,2014-08-02T17:50:00,12.1662,51.6970,48,7
T5_Eta_020431,2014-08-04T17:50:00,9.6688,48.6031,1,4
T5_Eta_020432,2014-08-04T17:50:00,10.2772,49.8145,1,6
T5_Eta_020433,2014-08-04T17:50:00,10.5803,50.6571,1,5
T5_Eta_020434,2014-08-04T17:50:00,10.7219,50.9983,1,5
T5_Eta_020435,2014-08-04T17:50:00,10.1103,51.2755,1,10
T5_Eta_020436,2014-08-04T17:50:00,10.0284,51.8859,1,5
T5_Eta_020437,2014-08-04T16:50:00,9.8360,48.2918,2,4
T5_Eta_020438,2014-08-04T16:50:00,10.3907,50.5812,2,8
T5_Eta_020439,2014-08-04T16:50:00,9.9871,50.5820,2,7
T5_Eta_020440,2014-08-04T16:50:00,9.5552,51.7901,2,9
T5_Eta_020441,2014-08-04T16:50:00,9.7912,51.8943,2,3
T5_Eta_020442,2014-08-04T15:50:00,10.3848,50.0183,3,10
T5_Eta_020443,2014-08-04T18:50:00,10.4930,48.2148,1,4
T5_Eta_020444,2014-08-04T17:50:00,10.9528,50.9791,2,3
T5_Eta_020445,2014-08-04T16:50:00,10.4379,51.1458,3,5
T5_Eta_020446,2014-08-04T19:50:00,9.9504,47.8548,1,6
T5_Eta_020447,2014-08-04T19:50:00,11.4744,50.4247,1,4
T5_Eta_020448,2014-08-04T18:50:00,11.1693,50.5232,2,7
T5_Eta_020449,2014-08-04T18:50:00,11.3829,50.4860,2,5
T5_Eta_020450,2014-08-04T08:50:00,10.9873,50.7476,12,6
T5_Eta_020451,2014-08-04T21:50:00,11.9602,48.0088,1,5
T5_Eta_020452,2014-08-04T21:50:00,12.2316,50.0934,1,5
T5_Eta_020453,2014-08-04T23:50:00,13.0418,48.3309,2,4
T5_Eta_020454,2014-08-04T23:50:00,8.5664,51.8059,2,5
T5_Eta_020455,2014-08-05T00:50:00,9.6222,50.7351,2,5
T5_Eta_020456,2014-08-05T00:50:00,8.6936,51.7562,2,7
T5_Eta_020457,2014-08-04T22:50:00,12.1938,48.3567,4,4
T5_Eta_020458,2014-08-05T01:50:00,8.6380,52.1173,2,7
T5_Eta_020459,2014-08-05T01:50:00,8.8951,51.5351,3,3
T5_Eta_020460,2014-08-05T04:50:00,11.0716,51.3122,1,4
T5_Eta_020461,2014-08-05T04:50:00,10.7978,52.5903,1,7
T5_Eta_020462,2014-08-05T02:50:00,9.0099,51.8806,3,3
T5_Eta_020463,2014-08-05T04:50:00,9.8615,51.7567,2,3
T5_Eta_020464,2014-08-05T03:50:00,10.0698,51.6535,3,4
T5_Eta_020465,2014-08-05T03:50:00,9.8757,51.6793,3,6
T5_Eta_020466,2014-08-05T02:50:00,9.1164,51.5289,4,7
T5_Eta_020467,2014-08-04T12:50:00,9.1606,50.8261,18,7
T5_Eta_020468,2014-08-05T06:50:00,9.8594,52.2911,1,6
T5_Eta_020469,2014-08-05T05:50:00,10.3894,51.7215,2,6
T5_Eta_020470,2014-08-04T13:50:00,9.1978,50.9805,18,6
T5_Eta_020471,2014-08-05T06:50:00,10.9425,52.6755,2,3
T5_Eta_020472,2014-08-05T05:50:00,9.6074,52.1006,3,2
T5_Eta_020473,2014-08-05T05:50:00,9.6066,52.1782,3,5
T5_Eta_020474,2014-08-05T05:50:00,9.4042,52.4967,3,6
T5_Eta_020475,2014-08-05T08:50:00,10.0434,52.7407,1,8
T5_Eta_020476,2014-08-05T09:50:00,11.3800,52.5490,1,5
T5_Eta_020477,2014-08-05T08:50:00,11.1286,52.6907,2,5
T5_Eta_020478,2014-08-05T07:50:00,10.0576,52.6282,3,3
T5_Eta_020479,2014-08-05T06:50:00,10.0572,52.3862,4,5
T5_Eta_020480,2014-08-05T06:50:00,10.2288,52.6626,4,3
T5_Eta_020481,2014-08-05T11:50:00,10.0254,47.6787,1,5
T5_Eta_020482,2014-08-05T11:50:00,11.7045,51.3370,1,7
T5_Eta_020483,2014-08-05T11:50:00,12.4274,53.7000,1,6
T5_Eta_020484,2014-08-05T09:50:00,12.3041,52.5395,3,6
T5_Eta_020485,2014-08-05T12:50:00,11.8923,53.0773,1,3
T5_Eta_020486,2014-08-05T11:50:00,11.4172,47.9355,2,7
T5_Eta_020487,2014-08-05T11:50:00,12.3905,52.3471,2,8
T5_Eta_020488,2014-08-05T11:50:00,12.1391,52.8639,2,9
T5_Eta_020489,2014-08-05T11:50:00,11.8378,53.1391,2,5
T5_Eta_020490,2014-08-05T13:50:00,11.9671,48.1432,1,5
T5_Eta_020491,2014-08-05T13:50:00,12.6876,50.6959,1,3
T5_Eta_020492,2014-08-05T13:50:00,11.8834,53.4423,1,6
T5_Eta_020493,2014-08-05T12:50:00,11.8882,51.1703,2,4
T5_Eta_020494,2014-08-05T08:50:00,12.8158,53.7679,6,6
T5_Eta_020495,2014-08-02T14:50:00,14.2861,51.7522,72,7
T5_Eta_020496,2014-08-05T14:50:00,12.8905,50.6982,1,4
T5_Eta_020497,2014-08-05T14:50:00,14.3333,51.5689,1,4
T5_Eta_020498,2014-08-05T13:50:00,13.7211,52.0789,2,5
T5_Eta_020499,2014-08-05T14:50:00,14.0481,51.9875,2,3
T5_Eta_020500,2014-08-05T16:50:00,13.0193,48.8470,1,5
T5_Eta_020501,2014-08-05T17:50:00,10.4908,53.0341,1,3
T5_Eta_020502,2014-08-07T09:50:00,13.5810,51.1195,1,6
T5_Eta_020503,2014-08-07T11:50:00,14.0259,51.5484,1,7
T5_Eta_020504,2014-08-07T13:50:00,13.8929,50.8406,1,3
T5_Eta_020505,2014-08-07T13:50:00,11.7066,53.9943,1,9
T5_Eta_020506,2014-08-07T13:50:00,11.8740,54.0698,1,4
T5_Eta_020507,2014-08-07T12:50:00,11.9607,53.7716,2,7
T5_Eta_020508,2014-08-07T14:50:00,7.6437,47.7215,1,5
T5_Eta_020509,2014-08-07T14:50:00,13.5983,52.9412,1,4
T5_Eta_020510,2014-08-07T14:50:00,9.2369,53.6578,1,7
T5_Eta_020511,2014-08-07T14:50:00,9.3962,54.6102,1,5
T5_Eta_020512,2014-08-07T15:50:00,9.1846,53.3878,1,7
T5_Eta_020513,2014-08-07T15:50:00,9.3547,53.6413,1,3
T5_Eta_020514,2014-08-07T16:50:00,11.7907,47.8780,1,5
T5_Eta_020515,2014-08-07T16:50:00,9.7535,53.2954,1,3
T5_Eta_020516,2014-08-10T09:50:00,6.5154,49.4402,6,3
T5_Eta_020517,2014-08-10T09:50:00,6.7163,49.5329,6,3
T5_Eta_020518,2014-08-10T16:50:00,8.6576,49.7792,1,3
T5_Eta_020519,2014-08-10T11:50:00,8.1508,50.1704,6,5
T5_Eta_020520,2014-08-10T17:50:00,7.2696,52.5454,1,4
T5_Eta_020521,2014-08-10T17:50:00,7.3353,52.6166,1,3
T5_Eta_020522,2014-08-10T17:50:00,9.3132,54.2425,1,5
T5_Eta_020523,2014-08-10T15:50:00,8.0959,50.7158,4,5
T5_Eta_020524,2014-08-10T19:50:00,10.9939,50.0051,2,4
T5_Eta_020525,2014-08-12T02:50:00,9.0334,54.6160,9,3
T5_Eta_020526,2014-08-12T02:50:00,9.4233,54.7942,9,2
T5_Eta_020527,2014-08-13T12:50:00,7.0753,49.6306,3,3
T5_Eta_020528,2014-08-13T10:50:00,6.9397,49.5240,6,3
T5_Eta_020529,2014-08-13T10:50:00,6.6980,49.5918,6,3
T5_Eta_020530,2014-08-10T16:50:00,9.0709,54.8966,72,5
T5_Eta_020531,2014-08-13T14:50:00,8.3823,50.3540,3,4
T5_Eta_020532,2014-08-13T15:50:00,9.4197,51.5657,3,3
T5_Eta_020533,2014-08-13T18:50:00,12.1384,53.5501,2,4
T5_Eta_020534,2014-08-13T20:50:00,13.4480,53.3119,3,5
T5_Eta_020535,2014-08-13T20:50:00,13.1531,54.0630,3,4
T5_Eta_020536,2014-08-13T18:50:00,12.8585,53.4009,6,3
T5_Eta_020537,2014-08-14T11:50:00,9.3955,48.9395,1,5
T5_Eta_020538,2014-08-14T12:50:00,8.1846,53.0094,1,4
T5_Eta_020539,2014-08-14T16:50:00,11.9415,53.6936,1,5
T5_Eta_020540,2014-08-15T06:50:00,8.6588,50.1112,4,6
T5_Eta_020541,2014-08-15T11:50:00,12.3876,52.3040,1,3
T5_Eta_020542,2014-08-15T12:50:00,8.4171,52.9701,1,6
T5_Eta_020543,2014-08-15T12:50:00,10.0733,53.3304,1,5
T5_Eta_020544,2014-08-15T13:50:00,12.7817,51.3965,1,6
T5_Eta_020545,2014-08-15T13:50:00,9.5374,52.0916,1,5
T5_Eta_020546,2014-08-15T13:50:00,13.9692,52.0341,1,4
T5_Eta_020547,2014-08-15T14:50:00,11.6216,51.6307,1,5
T5_Eta_020548,2014-08-15T14:50:00,7.2498,52.7961,1,6
T5_Eta_020549,2014-08-15T13:50:00,8.2090,49.7968,2,5
T5_Eta_020550,2014-08-15T11:50:00,8.6570,49.7962,4,5
T5_Eta_020551,2014-08-15T15:50:00,13.9623,51.7236,1,6
T5_Eta_020552,2014-08-15T14:50:00,11.5116,51.6498,2,6
T5_Eta_020553,2014-08-15T15:50:00,12.9165,51.8659,2,3
T5_Eta_020554,2014-08-15T16:50:00,8.8114,49.5011,3,6
T5_Eta_020555,2014-08-15T16:50:00,13.3956,51.9100,3,4
T5_Eta_020556,2014-08-18T05:50:00,8.9499,54.8691,1,4
T5_Eta_020557,2014-08-17T07:50:00,9.1208,54.7394,24,3
T5_Eta_020558,2014-08-17T13:50:00,8.8894,54.4046,24,6
T5_Eta_020559,2014-08-18T14:50:00,9.9430,52.9573,1,6
T5_Eta_020560,2014-08-16T19:50:00,9.4991,54.8033,48,4
T5_Eta_020561,2014-08-19T13:50:00,8.6532,52.4543,1,9
T5_Eta_020562,2014-08-22T02:50:00,8.8135,54.8501,9,6
T5_Eta_020563,2014-08-23T15:50:00,9.7469,48.3758,1,10
T5_Eta_020564,2014-08-26T17:50:00,12.9160,48.8420,1,3
T5_Eta_020565,2014-08-26T17:50:00,10.5874,48.6102,2,3
T5_Eta_020566,2014-08-26T16:50:00,9.5279,48.6447,3,3
T5_Eta_020567,2014-08-26T16:50:00,9.7835,48.6288,3,3
T5_Eta_020568,2014-08-26T16:50:00,10.4862,48.6784,3,5
T5_Eta_020569,2014-08-26T13:50:00,8.3283,48.9087,6,3
T5_Eta_020570,2014-08-25T19:50:00,6.5111,50.7457,24,5
T5_Eta_020571,2014-08-26T14:50:00,8.2703,48.7723,6,4
T5_Eta_020572,2014-08-25T20:50:00,7.2595,50.6944,24,3
T5_Eta_020573,2014-08-26T15:50:00,9.6681,48.6875,6,2
T5_Eta_020574,2014-08-26T15:50:00,9.5518,48.7883,6,3
T5_Eta_020575,2014-08-26T12:50:00,9.2805,48.8964,9,2
T5_Eta_020576,2014-08-25T21:50:00,7.8676,50.4628,24,6
T5_Eta_020577,2014-08-26T20:50:00,10.3613,50.3337,3,2
T5_Eta_020578,2014-08-25T02:50:00,8.1316,50.0251,48,6
T5_Eta_020579,2014-08-26T23:50:00,9.3741,49.4560,4,3
T5_Eta_020580,2014-08-26T13:50:00,11.5795,48.8343,18,4
T5_Eta_020581,2014-08-26T13:50:00,11.2221,48.8992,18,3
T5_Eta_020582,2014-08-29T13:50:00,12.9536,51.1420,1,6
T5_Eta_020583,2014-08-29T13:50:00,14.0136,51.8076,1,6
T5_Eta_020584,2014-08-29T12:50:00,8.5875,47.8348,3,6
T5_Eta_020585,2014-08-29T14:50:00,13.6042,51.3507,2,2
T5_Eta_020586,2014-08-29T15:50:00,14.1508,51.4309,2,5
T5_Eta_020587,2014-08-29T14:50:00,13.7733,51.3869,3,3
T5_Eta_020588,2014-08-29T16:50:00,8.1348,48.6597,2,5
T5_Eta_020589,2014-08-30T14:50:00,9.5001,53.7379,2,4
T5_Eta_020590,2014-08-30T13:50:00,7.8374,53.4886,6,7
T5_Eta_020591,2014-08-30T19:50:00,8.8249,53.6798,2,3
T5_Eta_020592,2014-08-30T12:50:00,8.4026,53.5954,9,6
T5_Eta_020593,2014-08-31T01:50:00,10.5425,54.4880,2,8
T5_Eta_020594,2014-08-31T09:50:00,9.5879,53.7818,1,8
T5_Eta_020595,2014-08-31T08:50:00,14.0550,52.0476,3,6
T5_Eta_020596,2014-08-31T10:50:00,7.9469,53.3693,2,7
T5_Eta_020597,2014-08-31T03:50:00,10.0005,48.9839,9,3
T5_Eta_020598,2014-08-31T04:50:00,10.1818,49.1783,9,3
T5_Eta_020599,2014-08-31T08:50:00,10.5591,48.4165,6,2
T5_Eta_020600,2014-08-31T05:50:00,10.4901,48.9740,9,4
T5_Eta_020601,2014-08-31T14:50:00,12.6600,54.2263,1,7
T5_Eta_020602,2014-08-31T15:50:00,8.7968,49.1448,1,6
T5_Eta_020603,2014-08-31T15:50:00,12.5384,53.6100,1,7
T5_Eta_020604,2014-08-31T15:50:00,12.3304,53.1457,3,7
T5_Eta_020605,2014-09-01T14:50:00,12.2065,53.6966,2,4
T5_Eta_020606,2014-09-05T14:50:00,10.7689,50.6471,1,7
T5_Eta_020607,2014-09-05T14:50:00,9.0586,48.5143,2,7
T5_Eta_020608,2014-09-05T17:50:00,11.9809,50.6201,1,5
T5_Eta_020609,2014-09-06T01:50:00,11.9612,51.2546,1,7
T5_Eta_020610,2014-09-06T07:50:00,10.0541,50.4027,1,9
T5_Eta_020611,2014-09-06T05:50:00,8.9600,53.1077,3,6
T5_Eta_020612,2014-09-06T08:50:00,10.1745,50.3854,1,5
T5_Eta_020613,2014-09-06T07:50:00,10.3708,51.2662,2,3
T5_Eta_020614,2014-09-06T10:50:00,10.7721,50.8010,1,7
T5_Eta_020615,2014-09-06T10:50:00,10.3910,51.8679,1,4
T5_Eta_020616,2014-09-06T11:50:00,9.4067,49.8640,1,9
T5_Eta_020617,2014-09-06T11:50:00,9.8271,50.2575,1,9
T5_Eta_020618,2014-09-06T11:50:00,11.0974,51.7072,1,4
T5_Eta_020619,2014-09-06T11:50:00,10.9732,51.7345,1,4
T5_Eta_020620,2014-09-06T12:50:00,9.8415,50.0275,1,6
T5_Eta_020621,2014-09-06T12:50:00,9.8412,50.0871,1,7
T5_Eta_020622,2014-09-06T12:50:00,12.5832,50.9388,1,6
T5_Eta_020623,2014-09-06T12:50:00,13.1833,51.1085,1,4
T5_Eta_020624,2014-09-06T12:50:00,13.1233,51.2051,1,6
T5_Eta_020625,2014-09-06T12:50:00,10.4535,51.3002,1,6
T5_Eta_020626,2014-09-06T12:50:00,11.2661,51.7653,1,5
T5_Eta_020627,2014-09-06T12:50:00,9.7666,53.5126,1,7
T5_Eta_020628,2014-09-06T11:50:00,9.8366,51.1210,2,6
T5_Eta_020629,2014-09-06T13:50:00,8.2221,48.4337,1,9
T5_Eta_020630,2014-09-06T13:50:00,8.5216,48.5743,1,7
T5_Eta_020631,2014-09-06T13:50:00,12.6278,51.1777,1,5
T5_Eta_020632,2014-09-06T13:50:00,13.0255,51.3458,1,4
T5_Eta_020633,2014-09-06T13:50:00,11.2723,51.5502,1,8
T5_Eta_020634,2014-09-06T13:50:00,10.0709,52.1617,1,8
T5_Eta_020635,2014-09-06T13:50:00,9.6629,52.1784,1,8
T5_Eta_020636,2014-09-06T13:50:00,12.2183,52.3081,1,6
T5_Eta_020637,2014-09-06T12:50:00,9.4107,49.6175,2,7
T5_Eta_020638,2014-09-06T12:50:00,12.5846,50.7674,2,7
T5_Eta_020639,2014-09-06T12:50:00,9.9865,51.9635,2,6
T5_Eta_020640,2014-09-06T12:50:00,9.9130,53.4433,2,3
T5_Eta_020641,2014-09-06T14:50:00,7.7670,49.9145,1,6
T5_Eta_020642,2014-09-06T14:50:00,12.8749,50.6731,1,4
T5_Eta_020643,2014-09-06T14:50:00,12.5288,51.3265,1,7
T5_Eta_020644,2014-09-06T14:50:00,12.3841,51.4249,1,5
T5_Eta_020645,2014-09-06T14:50:00,13.4745,51.7173,1,8
T5_Eta_020646,2014-09-06T14:50:00,10.1847,52.4119,1,6
T5_Eta_020647,2014-09-06T14:50:00,10.0573,52.4985,1,9
T5_Eta_020648,2014-09-06T14:50:00,10.3889,52.9478,1,4
T5_Eta_020649,2014-09-06T14:50:00,10.3328,53.0955,1,6
T5_Eta_020650,2014-09-06T14:50:00,7.5327,53.4552,1,7
T5_Eta_020651,2014-09-06T14:50:00,9.9104,54.4283,1,10
T5_Eta_020652,2014-09-06T13:50:00,8.3643,48.6727,2,5
T5_Eta_020653,2014-09-06T13:50:00,12.6575,50.6540,2,7
T5_Eta_020654,2014-09-06T13:50:00,10.0684,50.9070,2,6
T5_Eta_020655,2014-09-06T13:50:00,10.7019,51.3673,2,7
T5_Eta_020656,2014-09-06T13:50:00,10.0147,52.3603,2,3
T5_Eta_020657,2014-09-06T15:50:00,12.5106,49.8986,1,6
T5_Eta_020658,2014-09-06T15:50:00,10.7145,50.6219,1,6
T5_Eta_020659,2014-09-06T15:50:00,14.7809,50.8754,1,9
T5_Eta_020660,2014-09-06T15:50:00,9.4612,51.5660,1,7
T5_Eta_020661,2014-09-06T15:50:00,12.0261,51.6743,1,7
T5_Eta_020662,2014-09-06T15:50:00,10.5992,51.8065,1,5
T5_Eta_020663,2014-09-06T15:50:00,10.3712,52.6362,1,6
T5_Eta_020664,2014-09-06T15:50:00,10.7154,52.7380,1,7
T5_Eta_020665,2014-09-06T15:50:00,10.4607,52.9389,1,7
T5_Eta_020666,2014-09-06T14:50:00,8.3930,47.9993,2,4
T5_Eta_020667,2014-09-06T14:50:00,10.9121,51.5201,2,8
T5_Eta_020668,2014-09-06T14:50:00,13.1695,51.7283,2,7
T5_Eta_020669,2014-09-06T14:50:00,12.5125,52.0761,2,7
T5_Eta_020670,2014-09-06T14:50:00,10.0005,52.6283,2,7
T5_Eta_020671,2014-09-06T16:50:00,8.4229,47.8823,1,6
T5_Eta_020672,2014-09-06T16:50:00,8.3479,47.8808,1,6
T5_Eta_020673,2014-09-06T16:50:00,11.3288,51.5838,1,5
T5_Eta_020674,2014-09-06T16:50:00,11.8157,51.9026,1,4
T5_Eta_020675,2014-09-06T16:50:00,11.7755,51.9379,1,3
T5_Eta_020676,2014-09-06T16:50:00,12.4267,52.0525,1,8
T5_Eta_020677,2014-09-06T16:50:00,12.7241,52.2688,1,8
T5_Eta_020678,2014-09-06T16:50:00,8.1411,52.4802,1,3
T5_Eta_020679,2014-09-06T16:50:00,10.7174,52.8333,1,10
T5_Eta_020680,2014-09-06T16:50:00,10.8885,52.7972,1,3
T5_Eta_020681,2014-09-06T16:50:00,10.2539,54.1573,1,5
T5_Eta_020682,2014-09-06T15:50:00,7.8571,49.7295,2,8
T5_Eta_020683,2014-09-06T15:50:00,14.3059,51.1139,2,6
T5_Eta_020684,2014-09-06T15:50:00,14.0957,51.1924,2,5
T5_Eta_020685,2014-09-06T15:50:00,11.9951,51.8645,2,7
T5_Eta_020686,2014-09-06T15:50:00,10.2443,52.8357,2,6
T5_Eta_020687,2014-09-06T15:50:00,10.0006,54.4283,2,6
